13	3	ERR022075_revised_scaffold_0	gene_0_56	gene_0_57	15	-	-	NA	No
14	1	ERR022075_revised_scaffold_0	gene_0_60	gene_0_61	55	-	-	Yes	No
15	1	ERR022075_revised_scaffold_0	gene_0_72	gene_0_73	-3	-	-	Yes	NA
15	2	ERR022075_revised_scaffold_0	gene_0_73	gene_0_74	-3	-	-	NA	NA
15	3	ERR022075_revised_scaffold_0	gene_0_74	gene_0_75	12	-	-	NA	NA
15	4	ERR022075_revised_scaffold_0	gene_0_75	gene_0_76	15	-	-	NA	No
16	1	ERR022075_revised_scaffold_0	gene_0_77	gene_0_78	53	-	-	NA	No
17	1	ERR022075_revised_scaffold_0	gene_0_79	gene_0_80	3	-	-	NA	NA
18	1	ERR022075_revised_scaffold_0	gene_0_81	gene_0_82	16	-	-	Yes	No
19	1	ERR022075_revised_scaffold_0	gene_0_88	gene_0_89	11	-	-	Yes	NA
19	2	ERR022075_revised_scaffold_0	gene_0_89	gene_0_90	83	-	-	NA	No
20	1	ERR022075_revised_scaffold_0	gene_0_91	gene_0_92	75	+	+	Yes	No
21	1	ERR022075_revised_scaffold_0	gene_0_98	gene_0_99	21	+	+	Yes	No
22	1	ERR022075_revised_scaffold_0	gene_0_101	gene_0_102	8	-	-	Yes	NA
22	2	ERR022075_revised_scaffold_0	gene_0_102	gene_0_103	-3	-	-	NA	NA
22	3	ERR022075_revised_scaffold_0	gene_0_103	gene_0_104	90	-	-	NA	No
23	1	ERR022075_revised_scaffold_0	gene_0_106	gene_0_107	95	-	-	Yes	No
24	1	ERR022075_revised_scaffold_0	gene_0_110	gene_0_111	70	-	-	NA	No
25	1	ERR022075_revised_scaffold_0	gene_0_113	gene_0_114	0	-	-	Yes	NA
25	2	ERR022075_revised_scaffold_0	gene_0_114	gene_0_115	66	-	-	NA	No
26	1	ERR022075_revised_scaffold_0	gene_0_120	gene_0_121	34	-	-	Yes	No
27	1	ERR022075_revised_scaffold_0	gene_0_122	gene_0_123	0	-	-	NA	NA
27	2	ERR022075_revised_scaffold_0	gene_0_123	gene_0_124	4	-	-	NA	NA
27	3	ERR022075_revised_scaffold_0	gene_0_124	gene_0_125	35	-	-	NA	No
28	1	ERR022075_revised_scaffold_0	gene_0_128	gene_0_129	-3	-	-	NA	NA
28	2	ERR022075_revised_scaffold_0	gene_0_129	gene_0_130	-3	-	-	NA	NA
28	3	ERR022075_revised_scaffold_0	gene_0_130	gene_0_131	0	-	-	NA	NA
28	4	ERR022075_revised_scaffold_0	gene_0_131	gene_0_132	20	-	-	NA	No
29	1	ERR022075_revised_scaffold_0	gene_0_136	gene_0_137	0	-	-	Yes	NA
30	1	ERR022075_revised_scaffold_0	gene_0_144	gene_0_145	-3	+	+	Yes	NA
31	1	ERR022075_revised_scaffold_0	gene_0_147	gene_0_148	27	-	-	NA	No
32	1	ERR022075_revised_scaffold_0	gene_0_150	gene_0_151	3	-	-	NA	NA
33	1	ERR022075_revised_scaffold_0	gene_0_154	gene_0_155	-9	+	+	Yes	NA
33	2	ERR022075_revised_scaffold_0	gene_0_155	gene_0_156	0	+	+	NA	NA
34	1	ERR022075_revised_scaffold_0	gene_0_159	gene_0_160	18	+	+	Yes	No
35	1	ERR022075_revised_scaffold_0	gene_0_161	gene_0_162	0	-	-	Yes	NA
36	1	ERR022075_revised_scaffold_0	gene_0_163	gene_0_164	5	+	+	Yes	NA
37	1	ERR022075_revised_scaffold_0	gene_0_167	gene_0_168	54	-	-	Yes	No
38	1	ERR022075_revised_scaffold_0	gene_0_174	gene_0_175	15	+	+	Yes	No
39	1	ERR022075_revised_scaffold_0	gene_0_177	gene_0_178	25	-	-	NA	No
40	1	ERR022075_revised_scaffold_0	gene_0_179	gene_0_180	15	-	-	NA	No
41	1	ERR022075_revised_scaffold_1	gene_1_3	gene_1_4	3	-	-	Yes	NA
42	1	ERR022075_revised_scaffold_1	gene_1_6	gene_1_7	0	+	+	Yes	NA
43	1	ERR022075_revised_scaffold_1	gene_1_10	gene_1_11	0	+	+	Yes	NA
43	2	ERR022075_revised_scaffold_1	gene_1_11	gene_1_12	-3	+	+	NA	NA
43	3	ERR022075_revised_scaffold_1	gene_1_12	gene_1_13	198	+	+	NA	No
44	1	ERR022075_revised_scaffold_1	gene_1_19	gene_1_20	34	+	+	Yes	No
45	1	ERR022075_revised_scaffold_1	gene_1_23	gene_1_24	10	-	-	Yes	NA
46	1	ERR022075_revised_scaffold_1	gene_1_26	gene_1_27	10	+	+	Yes	NA
46	2	ERR022075_revised_scaffold_1	gene_1_27	gene_1_28	4	+	+	NA	NA
46	3	ERR022075_revised_scaffold_1	gene_1_28	gene_1_29	10	+	+	NA	NA
47	1	ERR022075_revised_scaffold_1	gene_1_32	gene_1_33	18	-	-	Yes	No
48	1	ERR022075_revised_scaffold_1	gene_1_35	gene_1_36	44	-	-	NA	No
49	1	ERR022075_revised_scaffold_1	gene_1_38	gene_1_39	-3	-	-	NA	NA
50	1	ERR022075_revised_scaffold_1	gene_1_40	gene_1_41	8	+	+	Yes	NA
51	1	ERR022075_revised_scaffold_1	gene_1_46	gene_1_47	-22	+	+	Yes	NA
52	1	ERR022075_revised_scaffold_1	gene_1_55	gene_1_56	55	+	+	Yes	No
53	1	ERR022075_revised_scaffold_1	gene_1_58	gene_1_59	6	+	+	NA	NA
54	1	ERR022075_revised_scaffold_1	gene_1_66	gene_1_67	111	+	+	Yes	No
55	1	ERR022075_revised_scaffold_1	gene_1_71	gene_1_72	53	-	-	Yes	No
56	1	ERR022075_revised_scaffold_1	gene_1_75	gene_1_76	10	-	-	Yes	NA
56	2	ERR022075_revised_scaffold_1	gene_1_76	gene_1_77	0	-	-	NA	NA
56	3	ERR022075_revised_scaffold_1	gene_1_77	gene_1_78	76	-	-	NA	No
57	1	ERR022075_revised_scaffold_1	gene_1_79	gene_1_80	106	-	-	NA	No
58	1	ERR022075_revised_scaffold_1	gene_1_83	gene_1_84	-3	-	-	NA	NA
58	2	ERR022075_revised_scaffold_1	gene_1_84	gene_1_85	-10	-	-	NA	NA
59	1	ERR022075_revised_scaffold_1	gene_1_90	gene_1_91	0	-	-	NA	NA
59	2	ERR022075_revised_scaffold_1	gene_1_91	gene_1_92	0	-	-	NA	NA
59	3	ERR022075_revised_scaffold_1	gene_1_92	gene_1_93	25	-	-	NA	No
60	1	ERR022075_revised_scaffold_1	gene_1_102	gene_1_103	-3	-	-	Yes	NA
60	2	ERR022075_revised_scaffold_1	gene_1_103	gene_1_104	-16	-	-	NA	NA
60	3	ERR022075_revised_scaffold_1	gene_1_104	gene_1_105	-3	-	-	NA	NA
61	1	ERR022075_revised_scaffold_1	gene_1_109	gene_1_110	29	-	-	Yes	No
62	1	ERR022075_revised_scaffold_1	gene_1_111	gene_1_112	5	-	-	NA	NA
63	1	ERR022075_revised_scaffold_1	gene_1_113	gene_1_114	50	+	+	Yes	No
64	1	ERR022075_revised_scaffold_1	gene_1_115	gene_1_116	3	+	+	NA	NA
64	2	ERR022075_revised_scaffold_1	gene_1_116	gene_1_117	106	+	+	NA	No
65	1	ERR022075_revised_scaffold_1	gene_1_118	gene_1_119	91	+	+	Yes	No
66	1	ERR022075_revised_scaffold_1	gene_1_120	gene_1_121	-25	+	+	Yes	NA
67	1	ERR022075_revised_scaffold_1	gene_1_122	gene_1_123	22	+	+	Yes	No
68	1	ERR022075_revised_scaffold_1	gene_1_126	gene_1_127	49	+	+	Yes	No
69	1	ERR022075_revised_scaffold_1	gene_1_134	gene_1_135	15	-	-	Yes	No
70	1	ERR022075_revised_scaffold_1	gene_1_141	gene_1_142	21	-	-	Yes	No
71	1	ERR022075_revised_scaffold_1	gene_1_145	gene_1_146	15	-	-	NA	No
72	1	ERR022075_revised_scaffold_1	gene_1_147	gene_1_148	47	-	-	Yes	No
73	1	ERR022075_revised_scaffold_1	gene_1_150	gene_1_151	64	-	-	Yes	No
74	1	ERR022075_revised_scaffold_1	gene_1_152	gene_1_153	90	-	-	Yes	No
75	1	ERR022075_revised_scaffold_1	gene_1_155	gene_1_156	-6	-	-	NA	NA
76	1	ERR022075_revised_scaffold_1	gene_1_158	gene_1_159	8	+	+	Yes	NA
76	2	ERR022075_revised_scaffold_1	gene_1_159	gene_1_160	5	+	+	NA	NA
76	3	ERR022075_revised_scaffold_1	gene_1_160	gene_1_161	25	+	+	NA	No
77	1	ERR022075_revised_scaffold_1	gene_1_162	gene_1_163	4	+	+	Yes	NA
78	1	ERR022075_revised_scaffold_1	gene_1_164	gene_1_165	23	-	-	NA	No
79	1	ERR022075_revised_scaffold_2	gene_2_5	gene_2_6	90	+	+	Yes	No
80	1	ERR022075_revised_scaffold_2	gene_2_9	gene_2_10	42	+	+	Yes	No
81	1	ERR022075_revised_scaffold_2	gene_2_11	gene_2_12	27	+	+	Yes	No
82	1	ERR022075_revised_scaffold_2	gene_2_15	gene_2_16	10	+	+	NA	NA
83	1	ERR022075_revised_scaffold_2	gene_2_19	gene_2_20	11	-	-	Yes	NA
84	1	ERR022075_revised_scaffold_2	gene_2_23	gene_2_24	5	+	+	Yes	NA
85	1	ERR022075_revised_scaffold_2	gene_2_30	gene_2_31	67	-	-	NA	No
86	1	ERR022075_revised_scaffold_2	gene_2_32	gene_2_33	-27	-	-	NA	NA
86	2	ERR022075_revised_scaffold_2	gene_2_33	gene_2_34	10	-	-	NA	NA
86	3	ERR022075_revised_scaffold_2	gene_2_34	gene_2_35	0	-	-	NA	NA
86	4	ERR022075_revised_scaffold_2	gene_2_35	gene_2_36	15	-	-	NA	No
87	1	ERR022075_revised_scaffold_2	gene_2_39	gene_2_40	-3	+	+	Yes	NA
87	2	ERR022075_revised_scaffold_2	gene_2_40	gene_2_41	-3	+	+	NA	NA
87	3	ERR022075_revised_scaffold_2	gene_2_41	gene_2_42	-3	+	+	NA	NA
87	4	ERR022075_revised_scaffold_2	gene_2_42	gene_2_43	-7	+	+	NA	NA
88	1	ERR022075_revised_scaffold_2	gene_2_50	gene_2_51	54	+	+	Yes	No
89	1	ERR022075_revised_scaffold_2	gene_2_53	gene_2_54	13	+	+	Yes	NA
90	1	ERR022075_revised_scaffold_2	gene_2_67	gene_2_68	11	-	-	Yes	NA
91	1	ERR022075_revised_scaffold_2	gene_2_70	gene_2_71	97	+	+	Yes	No
92	1	ERR022075_revised_scaffold_2	gene_2_73	gene_2_74	15	+	+	Yes	No
93	1	ERR022075_revised_scaffold_2	gene_2_76	gene_2_77	63	+	+	Yes	No
94	1	ERR022075_revised_scaffold_2	gene_2_88	gene_2_89	56	-	-	NA	No
95	1	ERR022075_revised_scaffold_2	gene_2_94	gene_2_95	31	-	-	Yes	No
96	1	ERR022075_revised_scaffold_2	gene_2_100	gene_2_101	-3	+	+	Yes	NA
97	1	ERR022075_revised_scaffold_2	gene_2_103	gene_2_104	9	+	+	Yes	NA
97	2	ERR022075_revised_scaffold_2	gene_2_104	gene_2_105	10	+	+	NA	NA
97	3	ERR022075_revised_scaffold_2	gene_2_105	gene_2_106	-25	+	+	NA	NA
97	4	ERR022075_revised_scaffold_2	gene_2_106	gene_2_107	-3	+	+	NA	NA
97	5	ERR022075_revised_scaffold_2	gene_2_107	gene_2_108	13	+	+	NA	NA
97	6	ERR022075_revised_scaffold_2	gene_2_108	gene_2_109	149	+	+	NA	No
98	1	ERR022075_revised_scaffold_2	gene_2_113	gene_2_114	21	+	+	Yes	No
99	1	ERR022075_revised_scaffold_2	gene_2_115	gene_2_116	64	+	+	NA	No
100	1	ERR022075_revised_scaffold_2	gene_2_117	gene_2_118	52	+	+	NA	No
101	1	ERR022075_revised_scaffold_2	gene_2_126	gene_2_127	-39	+	+	Yes	NA
102	1	ERR022075_revised_scaffold_2	gene_2_137	gene_2_138	37	-	-	Yes	No
103	1	ERR022075_revised_scaffold_2	gene_2_139	gene_2_140	49	+	+	Yes	No
104	1	ERR022075_revised_scaffold_2	gene_2_142	gene_2_143	0	-	-	NA	NA
104	2	ERR022075_revised_scaffold_2	gene_2_143	gene_2_144	90	-	-	NA	No
105	1	ERR022075_revised_scaffold_2	gene_2_148	gene_2_149	59	+	+	Yes	No
106	1	ERR022075_revised_scaffold_2	gene_2_155	gene_2_156	0	-	-	Yes	NA
106	2	ERR022075_revised_scaffold_2	gene_2_156	gene_2_157	4	-	-	NA	NA
106	3	ERR022075_revised_scaffold_2	gene_2_157	gene_2_158	4	-	-	NA	NA
106	4	ERR022075_revised_scaffold_2	gene_2_158	gene_2_159	206	-	-	NA	No
107	1	ERR022075_revised_scaffold_2	gene_2_160	gene_2_161	0	-	-	NA	NA
107	2	ERR022075_revised_scaffold_2	gene_2_161	gene_2_162	77	-	-	NA	No
108	1	ERR022075_revised_scaffold_2	gene_2_166	gene_2_167	10	-	-	Yes	NA
109	1	ERR022075_revised_scaffold_2	gene_2_171	gene_2_172	-3	+	+	Yes	NA
109	2	ERR022075_revised_scaffold_2	gene_2_172	gene_2_173	39	+	+	NA	No
110	1	ERR022075_revised_scaffold_2	gene_2_179	gene_2_180	4	-	-	Yes	NA
111	1	ERR022075_revised_scaffold_2	gene_2_182	gene_2_183	37	-	-	NA	No
112	1	ERR022075_revised_scaffold_2	gene_2_185	gene_2_186	11	+	+	Yes	NA
113	1	ERR022075_revised_scaffold_2	gene_2_188	gene_2_189	-13	+	+	Yes	NA
114	1	ERR022075_revised_scaffold_2	gene_2_197	gene_2_198	43	-	-	Yes	No
115	1	ERR022075_revised_scaffold_2	gene_2_199	gene_2_200	11	-	-	NA	NA
116	1	ERR022075_revised_scaffold_2	gene_2_204	gene_2_205	35	-	-	NA	No
117	1	ERR022075_revised_scaffold_2	gene_2_207	gene_2_208	12	+	+	Yes	NA
118	1	ERR022075_revised_scaffold_3	gene_3_3	gene_3_4	46	-	-	NA	No
119	1	ERR022075_revised_scaffold_3	gene_3_5	gene_3_6	13	+	+	Yes	NA
120	1	ERR022075_revised_scaffold_3	gene_3_11	gene_3_12	119	+	+	Yes	No
121	1	ERR022075_revised_scaffold_3	gene_3_16	gene_3_17	50	+	+	Yes	No
122	1	ERR022075_revised_scaffold_3	gene_3_23	gene_3_24	42	-	-	Yes	No
123	1	ERR022075_revised_scaffold_3	gene_3_28	gene_3_29	76	+	+	Yes	No
124	1	ERR022075_revised_scaffold_3	gene_3_32	gene_3_33	56	+	+	Yes	No
125	1	ERR022075_revised_scaffold_3	gene_3_40	gene_3_41	4	+	+	Yes	NA
126	1	ERR022075_revised_scaffold_3	gene_3_42	gene_3_43	20	+	+	Yes	No
127	1	ERR022075_revised_scaffold_3	gene_3_47	gene_3_48	25	-	-	Yes	No
128	1	ERR022075_revised_scaffold_3	gene_3_55	gene_3_56	12	-	-	Yes	NA
128	2	ERR022075_revised_scaffold_3	gene_3_56	gene_3_57	0	-	-	NA	NA
128	3	ERR022075_revised_scaffold_3	gene_3_57	gene_3_58	-10	-	-	NA	NA
128	4	ERR022075_revised_scaffold_3	gene_3_58	gene_3_59	22	-	-	NA	No
129	1	ERR022075_revised_scaffold_3	gene_3_60	gene_3_61	44	-	-	Yes	No
130	1	ERR022075_revised_scaffold_3	gene_3_64	gene_3_65	126	+	+	Yes	No
131	1	ERR022075_revised_scaffold_3	gene_3_74	gene_3_75	30	+	+	Yes	No
132	1	ERR022075_revised_scaffold_3	gene_3_77	gene_3_78	30	+	+	Yes	No
133	1	ERR022075_revised_scaffold_3	gene_3_86	gene_3_87	26	-	-	Yes	No
134	1	ERR022075_revised_scaffold_3	gene_3_88	gene_3_89	23	-	-	Yes	No
135	1	ERR022075_revised_scaffold_3	gene_3_92	gene_3_93	14	-	-	Yes	NA
136	1	ERR022075_revised_scaffold_3	gene_3_95	gene_3_96	129	+	+	Yes	No
137	1	ERR022075_revised_scaffold_3	gene_3_98	gene_3_99	110	+	+	NA	No
138	1	ERR022075_revised_scaffold_3	gene_3_111	gene_3_112	3	+	+	Yes	NA
139	1	ERR022075_revised_scaffold_3	gene_3_114	gene_3_115	-3	-	-	NA	NA
140	1	ERR022075_revised_scaffold_3	gene_3_116	gene_3_117	-13	+	+	Yes	NA
141	1	ERR022075_revised_scaffold_3	gene_3_121	gene_3_122	-3	+	+	NA	NA
142	1	ERR022075_revised_scaffold_4	gene_4_1	gene_4_2	3	+	+	Yes	NA
143	1	ERR022075_revised_scaffold_4	gene_4_3	gene_4_4	34	+	+	Yes	No
144	1	ERR022075_revised_scaffold_4	gene_4_10	gene_4_11	-24	+	+	Yes	NA
145	1	ERR022075_revised_scaffold_4	gene_4_18	gene_4_19	30	+	+	Yes	No
146	1	ERR022075_revised_scaffold_4	gene_4_20	gene_4_21	129	+	+	Yes	No
147	1	ERR022075_revised_scaffold_4	gene_4_25	gene_4_26	-7	+	+	Yes	NA
148	1	ERR022075_revised_scaffold_4	gene_4_29	gene_4_30	69	-	-	Yes	No
149	1	ERR022075_revised_scaffold_4	gene_4_32	gene_4_33	13	+	+	Yes	NA
149	2	ERR022075_revised_scaffold_4	gene_4_33	gene_4_34	151	+	+	NA	No
150	1	ERR022075_revised_scaffold_4	gene_4_36	gene_4_37	-9	+	+	Yes	NA
150	2	ERR022075_revised_scaffold_4	gene_4_37	gene_4_38	-3	+	+	NA	NA
150	3	ERR022075_revised_scaffold_4	gene_4_38	gene_4_39	-15	+	+	NA	NA
150	4	ERR022075_revised_scaffold_4	gene_4_39	gene_4_40	13	+	+	NA	NA
151	1	ERR022075_revised_scaffold_4	gene_4_41	gene_4_42	-7	+	+	Yes	NA
151	2	ERR022075_revised_scaffold_4	gene_4_42	gene_4_43	0	+	+	NA	NA
152	1	ERR022075_revised_scaffold_4	gene_4_45	gene_4_46	-55	+	+	Yes	NA
153	1	ERR022075_revised_scaffold_4	gene_4_52	gene_4_53	19	+	+	Yes	No
154	1	ERR022075_revised_scaffold_4	gene_4_57	gene_4_58	109	-	-	NA	No
155	1	ERR022075_revised_scaffold_4	gene_4_60	gene_4_61	28	+	+	Yes	No
156	1	ERR022075_revised_scaffold_4	gene_4_63	gene_4_64	58	-	-	Yes	No
157	1	ERR022075_revised_scaffold_4	gene_4_68	gene_4_69	0	+	+	Yes	NA
157	2	ERR022075_revised_scaffold_4	gene_4_69	gene_4_70	18	+	+	NA	No
158	1	ERR022075_revised_scaffold_4	gene_4_71	gene_4_72	2	+	+	Yes	NA
158	2	ERR022075_revised_scaffold_4	gene_4_72	gene_4_73	21	+	+	NA	No
159	1	ERR022075_revised_scaffold_4	gene_4_75	gene_4_76	48	+	+	Yes	No
160	1	ERR022075_revised_scaffold_4	gene_4_77	gene_4_78	0	+	+	Yes	NA
160	2	ERR022075_revised_scaffold_4	gene_4_78	gene_4_79	71	+	+	NA	No
161	1	ERR022075_revised_scaffold_4	gene_4_80	gene_4_81	88	+	+	Yes	No
162	1	ERR022075_revised_scaffold_4	gene_4_82	gene_4_83	14	-	-	Yes	NA
163	1	ERR022075_revised_scaffold_4	gene_4_85	gene_4_86	27	-	-	Yes	No
164	1	ERR022075_revised_scaffold_4	gene_4_88	gene_4_89	22	+	+	Yes	No
165	1	ERR022075_revised_scaffold_4	gene_4_90	gene_4_91	-3	+	+	NA	NA
166	1	ERR022075_revised_scaffold_4	gene_4_92	gene_4_93	17	-	-	Yes	No
167	1	ERR022075_revised_scaffold_4	gene_4_94	gene_4_95	78	-	-	NA	No
168	1	ERR022075_revised_scaffold_4	gene_4_96	gene_4_97	0	+	+	Yes	NA
168	2	ERR022075_revised_scaffold_4	gene_4_97	gene_4_98	75	+	+	NA	No
169	1	ERR022075_revised_scaffold_4	gene_4_100	gene_4_101	-7	+	+	Yes	NA
169	2	ERR022075_revised_scaffold_4	gene_4_101	gene_4_102	13	+	+	NA	NA
169	3	ERR022075_revised_scaffold_4	gene_4_102	gene_4_103	3	+	+	NA	NA
169	4	ERR022075_revised_scaffold_4	gene_4_103	gene_4_104	-13	+	+	NA	NA
169	5	ERR022075_revised_scaffold_4	gene_4_104	gene_4_105	16	+	+	NA	No
170	1	ERR022075_revised_scaffold_4	gene_4_108	gene_4_109	2	+	+	Yes	NA
170	2	ERR022075_revised_scaffold_4	gene_4_109	gene_4_110	0	+	+	NA	NA
170	3	ERR022075_revised_scaffold_4	gene_4_110	gene_4_111	50	+	+	NA	No
171	1	ERR022075_revised_scaffold_4	gene_4_112	gene_4_113	19	+	+	Yes	No
172	1	ERR022075_revised_scaffold_4	gene_4_114	gene_4_115	-3	+	+	NA	NA
172	2	ERR022075_revised_scaffold_4	gene_4_115	gene_4_116	-19	+	+	NA	NA
172	3	ERR022075_revised_scaffold_4	gene_4_116	gene_4_117	-6	+	+	NA	NA
173	1	ERR022075_revised_scaffold_4	gene_4_118	gene_4_119	63	+	+	Yes	No
174	1	ERR022075_revised_scaffold_4	gene_4_121	gene_4_122	5	-	-	Yes	NA
174	2	ERR022075_revised_scaffold_4	gene_4_122	gene_4_123	92	-	-	NA	No
175	1	ERR022075_revised_scaffold_4	gene_4_132	gene_4_133	0	-	-	NA	NA
175	2	ERR022075_revised_scaffold_4	gene_4_133	gene_4_134	-9	-	-	NA	NA
175	3	ERR022075_revised_scaffold_4	gene_4_134	gene_4_135	4	-	-	NA	NA
176	1	ERR022075_revised_scaffold_4	gene_4_137	gene_4_138	-3	+	+	Yes	NA
176	2	ERR022075_revised_scaffold_4	gene_4_138	gene_4_139	3	+	+	NA	NA
176	3	ERR022075_revised_scaffold_4	gene_4_139	gene_4_140	18	+	+	NA	No
177	1	ERR022075_revised_scaffold_4	gene_4_141	gene_4_142	0	+	+	NA	NA
177	2	ERR022075_revised_scaffold_4	gene_4_142	gene_4_143	-3	+	+	NA	NA
177	3	ERR022075_revised_scaffold_4	gene_4_143	gene_4_144	-7	+	+	NA	NA
178	1	ERR022075_revised_scaffold_4	gene_4_145	gene_4_146	9	-	-	Yes	NA
179	1	ERR022075_revised_scaffold_4	gene_4_150	gene_4_151	-3	-	-	Yes	NA
180	1	ERR022075_revised_scaffold_4	gene_4_153	gene_4_154	-7	-	-	NA	NA
181	1	ERR022075_revised_scaffold_4	gene_4_156	gene_4_157	4	-	-	Yes	NA
181	2	ERR022075_revised_scaffold_4	gene_4_157	gene_4_158	11	-	-	NA	NA
181	3	ERR022075_revised_scaffold_4	gene_4_158	gene_4_159	-3	-	-	NA	NA
182	1	ERR022075_revised_scaffold_4	gene_4_162	gene_4_163	69	+	+	Yes	No
183	1	ERR022075_revised_scaffold_5	gene_5_1	gene_5_2	38	+	+	Yes	No
184	1	ERR022075_revised_scaffold_5	gene_5_7	gene_5_8	0	-	-	Yes	NA
184	2	ERR022075_revised_scaffold_5	gene_5_8	gene_5_9	-6	-	-	NA	NA
184	3	ERR022075_revised_scaffold_5	gene_5_9	gene_5_10	4	-	-	NA	NA
184	4	ERR022075_revised_scaffold_5	gene_5_10	gene_5_11	10	-	-	NA	NA
185	1	ERR022075_revised_scaffold_5	gene_5_12	gene_5_13	68	-	-	Yes	No
186	1	ERR022075_revised_scaffold_5	gene_5_15	gene_5_16	0	+	+	Yes	NA
186	2	ERR022075_revised_scaffold_5	gene_5_16	gene_5_17	3	+	+	NA	NA
187	1	ERR022075_revised_scaffold_5	gene_5_25	gene_5_26	59	-	-	Yes	No
188	1	ERR022075_revised_scaffold_5	gene_5_27	gene_5_28	-3	+	+	Yes	NA
188	2	ERR022075_revised_scaffold_5	gene_5_28	gene_5_29	-13	+	+	NA	NA
188	3	ERR022075_revised_scaffold_5	gene_5_29	gene_5_30	-7	+	+	NA	NA
189	1	ERR022075_revised_scaffold_5	gene_5_33	gene_5_34	22	+	+	Yes	No
190	1	ERR022075_revised_scaffold_5	gene_5_35	gene_5_36	-7	+	+	NA	NA
190	2	ERR022075_revised_scaffold_5	gene_5_36	gene_5_37	2	+	+	NA	NA
191	1	ERR022075_revised_scaffold_5	gene_5_39	gene_5_40	27	+	+	Yes	No
192	1	ERR022075_revised_scaffold_5	gene_5_42	gene_5_43	-3	-	-	NA	NA
193	1	ERR022075_revised_scaffold_5	gene_5_45	gene_5_46	11	-	-	NA	NA
193	2	ERR022075_revised_scaffold_5	gene_5_46	gene_5_47	-7	-	-	NA	NA
193	3	ERR022075_revised_scaffold_5	gene_5_47	gene_5_48	-7	-	-	NA	NA
193	4	ERR022075_revised_scaffold_5	gene_5_48	gene_5_49	3	-	-	NA	NA
194	1	ERR022075_revised_scaffold_5	gene_5_56	gene_5_57	74	-	-	Yes	No
195	1	ERR022075_revised_scaffold_5	gene_5_62	gene_5_63	-3	-	-	Yes	NA
196	1	ERR022075_revised_scaffold_5	gene_5_70	gene_5_71	-3	+	+	Yes	NA
197	1	ERR022075_revised_scaffold_5	gene_5_76	gene_5_77	6	-	-	Yes	NA
198	1	ERR022075_revised_scaffold_5	gene_5_79	gene_5_80	0	-	-	Yes	NA
199	1	ERR022075_revised_scaffold_5	gene_5_81	gene_5_82	-13	+	+	Yes	NA
199	2	ERR022075_revised_scaffold_5	gene_5_82	gene_5_83	20	+	+	NA	No
200	1	ERR022075_revised_scaffold_5	gene_5_86	gene_5_87	8	+	+	Yes	NA
201	1	ERR022075_revised_scaffold_5	gene_5_97	gene_5_98	0	-	-	Yes	NA
202	1	ERR022075_revised_scaffold_5	gene_5_103	gene_5_104	-16	+	+	Yes	NA
202	2	ERR022075_revised_scaffold_5	gene_5_104	gene_5_105	61	+	+	NA	No
203	1	ERR022075_revised_scaffold_5	gene_5_107	gene_5_108	95	+	+	Yes	No
204	1	ERR022075_revised_scaffold_5	gene_5_109	gene_5_110	-3	+	+	NA	NA
204	2	ERR022075_revised_scaffold_5	gene_5_110	gene_5_111	60	+	+	NA	No
205	1	ERR022075_revised_scaffold_5	gene_5_114	gene_5_115	0	-	-	Yes	NA
