61	2	ERR022075_revised_scaffold_1	gene_1_61	gene_1_62	-16	+	+	NA	NA
61	3	ERR022075_revised_scaffold_1	gene_1_62	gene_1_63	-3	+	+	NA	NA
62	1	ERR022075_revised_scaffold_1	gene_1_72	gene_1_73	25	+	+	Yes	No
63	1	ERR022075_revised_scaffold_1	gene_1_74	gene_1_75	0	+	+	NA	NA
64	1	ERR022075_revised_scaffold_1	gene_1_77	gene_1_78	-3	+	+	Yes	NA
65	1	ERR022075_revised_scaffold_1	gene_1_80	gene_1_81	-10	+	+	Yes	NA
65	2	ERR022075_revised_scaffold_1	gene_1_81	gene_1_82	-3	+	+	NA	NA
66	1	ERR022075_revised_scaffold_1	gene_1_85	gene_1_86	106	+	+	Yes	No
67	1	ERR022075_revised_scaffold_1	gene_1_88	gene_1_89	0	+	+	Yes	NA
67	2	ERR022075_revised_scaffold_1	gene_1_89	gene_1_90	10	+	+	NA	NA
68	1	ERR022075_revised_scaffold_1	gene_1_93	gene_1_94	53	+	+	Yes	No
69	1	ERR022075_revised_scaffold_1	gene_1_100	gene_1_101	10	+	+	Yes	NA
70	1	ERR022075_revised_scaffold_1	gene_1_105	gene_1_106	6	-	-	Yes	NA
70	2	ERR022075_revised_scaffold_1	gene_1_106	gene_1_107	7	-	-	NA	NA
70	3	ERR022075_revised_scaffold_1	gene_1_107	gene_1_108	19	-	-	NA	No
71	1	ERR022075_revised_scaffold_1	gene_1_117	gene_1_118	-22	-	-	Yes	NA
72	1	ERR022075_revised_scaffold_1	gene_1_120	gene_1_121	21	+	+	Yes	No
73	1	ERR022075_revised_scaffold_1	gene_1_125	gene_1_126	-3	+	+	Yes	NA
73	2	ERR022075_revised_scaffold_1	gene_1_126	gene_1_127	-7	+	+	NA	NA
73	3	ERR022075_revised_scaffold_1	gene_1_127	gene_1_128	37	+	+	NA	No
74	1	ERR022075_revised_scaffold_1	gene_1_130	gene_1_131	40	+	+	NA	No
75	1	ERR022075_revised_scaffold_1	gene_1_136	gene_1_137	4	-	-	NA	NA
75	2	ERR022075_revised_scaffold_1	gene_1_137	gene_1_138	10	-	-	NA	NA
76	1	ERR022075_revised_scaffold_1	gene_1_140	gene_1_141	10	+	+	Yes	NA
77	1	ERR022075_revised_scaffold_1	gene_1_143	gene_1_144	4	-	-	NA	NA
77	2	ERR022075_revised_scaffold_1	gene_1_144	gene_1_145	34	-	-	NA	No
78	1	ERR022075_revised_scaffold_1	gene_1_147	gene_1_148	63	+	+	Yes	No
79	1	ERR022075_revised_scaffold_1	gene_1_149	gene_1_150	80	+	+	NA	No
80	1	ERR022075_revised_scaffold_1	gene_1_153	gene_1_154	0	-	-	NA	NA
81	1	ERR022075_revised_scaffold_1	gene_1_157	gene_1_158	0	-	-	NA	NA
81	2	ERR022075_revised_scaffold_1	gene_1_158	gene_1_159	230	-	-	NA	No
82	1	ERR022075_revised_scaffold_1	gene_1_160	gene_1_161	3	+	+	Yes	NA
83	1	ERR022075_revised_scaffold_2	gene_2_2	gene_2_3	12	-	-	Yes	NA
84	1	ERR022075_revised_scaffold_2	gene_2_5	gene_2_6	35	+	+	Yes	No
85	1	ERR022075_revised_scaffold_2	gene_2_10	gene_2_11	11	+	+	Yes	NA
85	2	ERR022075_revised_scaffold_2	gene_2_11	gene_2_12	2	+	+	NA	NA
85	3	ERR022075_revised_scaffold_2	gene_2_12	gene_2_13	43	+	+	NA	No
86	1	ERR022075_revised_scaffold_2	gene_2_27	gene_2_28	37	+	+	Yes	No
87	1	ERR022075_revised_scaffold_2	gene_2_30	gene_2_31	4	+	+	Yes	NA
88	1	ERR022075_revised_scaffold_2	gene_2_36	gene_2_37	70	+	+	Yes	No
89	1	ERR022075_revised_scaffold_2	gene_2_38	gene_2_39	39	-	-	Yes	No
90	1	ERR022075_revised_scaffold_2	gene_2_44	gene_2_45	10	+	+	Yes	NA
91	1	ERR022075_revised_scaffold_2	gene_2_50	gene_2_51	0	+	+	Yes	NA
91	2	ERR022075_revised_scaffold_2	gene_2_51	gene_2_52	-7	+	+	NA	NA
91	3	ERR022075_revised_scaffold_2	gene_2_52	gene_2_53	206	+	+	NA	No
92	1	ERR022075_revised_scaffold_2	gene_2_54	gene_2_55	4	+	+	NA	NA
92	2	ERR022075_revised_scaffold_2	gene_2_55	gene_2_56	0	+	+	NA	NA
93	1	ERR022075_revised_scaffold_2	gene_2_67	gene_2_68	3	+	+	Yes	NA
93	2	ERR022075_revised_scaffold_2	gene_2_68	gene_2_69	0	+	+	NA	NA
94	1	ERR022075_revised_scaffold_2	gene_2_71	gene_2_72	49	-	-	Yes	No
95	1	ERR022075_revised_scaffold_2	gene_2_73	gene_2_74	37	+	+	Yes	No
96	1	ERR022075_revised_scaffold_2	gene_2_92	gene_2_93	52	-	-	NA	No
97	1	ERR022075_revised_scaffold_2	gene_2_94	gene_2_95	64	-	-	NA	No
98	1	ERR022075_revised_scaffold_2	gene_2_96	gene_2_97	21	-	-	NA	No
99	1	ERR022075_revised_scaffold_2	gene_2_101	gene_2_102	149	-	-	Yes	No
100	1	ERR022075_revised_scaffold_2	gene_2_103	gene_2_104	-3	-	-	NA	NA
100	2	ERR022075_revised_scaffold_2	gene_2_104	gene_2_105	-25	-	-	NA	NA
100	3	ERR022075_revised_scaffold_2	gene_2_105	gene_2_106	10	-	-	NA	NA
100	4	ERR022075_revised_scaffold_2	gene_2_106	gene_2_107	9	-	-	NA	NA
101	1	ERR022075_revised_scaffold_2	gene_2_109	gene_2_110	-3	-	-	Yes	NA
102	1	ERR022075_revised_scaffold_2	gene_2_112	gene_2_113	100	+	+	Yes	No
103	1	ERR022075_revised_scaffold_2	gene_2_114	gene_2_115	12	+	+	Yes	NA
103	2	ERR022075_revised_scaffold_2	gene_2_115	gene_2_116	31	+	+	NA	No
104	1	ERR022075_revised_scaffold_2	gene_2_117	gene_2_118	14	+	+	Yes	NA
105	1	ERR022075_revised_scaffold_2	gene_2_120	gene_2_121	20	+	+	Yes	No
106	1	ERR022075_revised_scaffold_2	gene_2_123	gene_2_124	57	+	+	NA	No
107	1	ERR022075_revised_scaffold_2	gene_2_129	gene_2_130	63	-	-	NA	No
108	1	ERR022075_revised_scaffold_2	gene_2_132	gene_2_133	0	-	-	Yes	NA
109	1	ERR022075_revised_scaffold_2	gene_2_134	gene_2_135	101	-	-	Yes	No
110	1	ERR022075_revised_scaffold_2	gene_2_136	gene_2_137	15	-	-	NA	No
111	1	ERR022075_revised_scaffold_2	gene_2_138	gene_2_139	53	-	-	Yes	No
112	1	ERR022075_revised_scaffold_2	gene_2_156	gene_2_157	13	-	-	Yes	NA
113	1	ERR022075_revised_scaffold_2	gene_2_158	gene_2_159	11	-	-	Yes	NA
113	2	ERR022075_revised_scaffold_2	gene_2_159	gene_2_160	51	-	-	NA	No
114	1	ERR022075_revised_scaffold_2	gene_2_167	gene_2_168	-7	-	-	Yes	NA
114	2	ERR022075_revised_scaffold_2	gene_2_168	gene_2_169	-3	-	-	NA	NA
114	3	ERR022075_revised_scaffold_2	gene_2_169	gene_2_170	-3	-	-	NA	NA
114	4	ERR022075_revised_scaffold_2	gene_2_170	gene_2_171	-3	-	-	NA	NA
115	1	ERR022075_revised_scaffold_2	gene_2_173	gene_2_174	5	+	+	Yes	NA
115	2	ERR022075_revised_scaffold_2	gene_2_174	gene_2_175	15	+	+	NA	No
116	1	ERR022075_revised_scaffold_2	gene_2_176	gene_2_177	10	+	+	NA	NA
116	2	ERR022075_revised_scaffold_2	gene_2_177	gene_2_178	-27	+	+	NA	NA
116	3	ERR022075_revised_scaffold_2	gene_2_178	gene_2_179	0	+	+	NA	NA
117	1	ERR022075_revised_scaffold_2	gene_2_186	gene_2_187	5	-	-	Yes	NA
118	1	ERR022075_revised_scaffold_2	gene_2_190	gene_2_191	11	+	+	Yes	NA
119	1	ERR022075_revised_scaffold_2	gene_2_194	gene_2_195	10	-	-	Yes	NA
119	2	ERR022075_revised_scaffold_2	gene_2_195	gene_2_196	5	-	-	NA	NA
119	3	ERR022075_revised_scaffold_2	gene_2_196	gene_2_197	21	-	-	NA	No
120	1	ERR022075_revised_scaffold_2	gene_2_200	gene_2_201	42	-	-	Yes	No
121	1	ERR022075_revised_scaffold_3	gene_3_2	gene_3_3	-3	-	-	Yes	NA
122	1	ERR022075_revised_scaffold_3	gene_3_4	gene_3_5	29	+	+	NA	No
123	1	ERR022075_revised_scaffold_3	gene_3_9	gene_3_10	-3	+	+	Yes	NA
124	1	ERR022075_revised_scaffold_3	gene_3_12	gene_3_13	3	-	-	Yes	NA
125	1	ERR022075_revised_scaffold_3	gene_3_26	gene_3_27	0	-	-	Yes	NA
125	2	ERR022075_revised_scaffold_3	gene_3_27	gene_3_28	53	-	-	NA	No
126	1	ERR022075_revised_scaffold_3	gene_3_31	gene_3_32	14	+	+	Yes	NA
127	1	ERR022075_revised_scaffold_3	gene_3_35	gene_3_36	23	+	+	Yes	No
128	1	ERR022075_revised_scaffold_3	gene_3_37	gene_3_38	26	+	+	Yes	No
129	1	ERR022075_revised_scaffold_3	gene_3_48	gene_3_49	-7	-	-	Yes	NA
129	2	ERR022075_revised_scaffold_3	gene_3_49	gene_3_50	30	-	-	NA	No
130	1	ERR022075_revised_scaffold_3	gene_3_55	gene_3_56	151	-	-	Yes	No
131	1	ERR022075_revised_scaffold_3	gene_3_59	gene_3_60	126	-	-	Yes	No
132	1	ERR022075_revised_scaffold_3	gene_3_63	gene_3_64	44	+	+	Yes	No
133	1	ERR022075_revised_scaffold_3	gene_3_65	gene_3_66	22	+	+	Yes	No
134	1	ERR022075_revised_scaffold_3	gene_3_67	gene_3_68	0	+	+	NA	NA
134	2	ERR022075_revised_scaffold_3	gene_3_68	gene_3_69	12	+	+	NA	NA
135	1	ERR022075_revised_scaffold_3	gene_3_72	gene_3_73	-37	+	+	Yes	NA
136	1	ERR022075_revised_scaffold_3	gene_3_75	gene_3_76	0	+	+	Yes	NA
136	2	ERR022075_revised_scaffold_3	gene_3_76	gene_3_77	25	+	+	NA	No
137	1	ERR022075_revised_scaffold_3	gene_3_80	gene_3_81	78	-	-	NA	No
138	1	ERR022075_revised_scaffold_3	gene_3_83	gene_3_84	4	-	-	Yes	NA
139	1	ERR022075_revised_scaffold_3	gene_3_88	gene_3_89	11	-	-	Yes	NA
139	2	ERR022075_revised_scaffold_3	gene_3_89	gene_3_90	61	-	-	NA	No
140	1	ERR022075_revised_scaffold_3	gene_3_95	gene_3_96	76	-	-	Yes	No
141	1	ERR022075_revised_scaffold_3	gene_3_97	gene_3_98	58	-	-	Yes	No
142	1	ERR022075_revised_scaffold_3	gene_3_99	gene_3_100	-3	+	+	Yes	NA
142	2	ERR022075_revised_scaffold_3	gene_3_100	gene_3_101	42	+	+	NA	No
143	1	ERR022075_revised_scaffold_3	gene_3_107	gene_3_108	50	-	-	Yes	No
144	1	ERR022075_revised_scaffold_3	gene_3_120	gene_3_121	46	+	+	Yes	No
145	1	ERR022075_revised_scaffold_4	gene_4_3	gene_4_4	69	-	-	Yes	No
146	1	ERR022075_revised_scaffold_4	gene_4_7	gene_4_8	-3	+	+	Yes	NA
146	2	ERR022075_revised_scaffold_4	gene_4_8	gene_4_9	11	+	+	NA	NA
146	3	ERR022075_revised_scaffold_4	gene_4_9	gene_4_10	4	+	+	NA	NA
146	4	ERR022075_revised_scaffold_4	gene_4_10	gene_4_11	105	+	+	NA	No
147	1	ERR022075_revised_scaffold_4	gene_4_12	gene_4_13	-7	+	+	Yes	NA
148	1	ERR022075_revised_scaffold_4	gene_4_15	gene_4_16	-3	+	+	Yes	NA
149	1	ERR022075_revised_scaffold_4	gene_4_20	gene_4_21	9	+	+	Yes	NA
150	1	ERR022075_revised_scaffold_4	gene_4_23	gene_4_24	-3	-	-	NA	NA
150	2	ERR022075_revised_scaffold_4	gene_4_24	gene_4_25	0	-	-	NA	NA
150	3	ERR022075_revised_scaffold_4	gene_4_25	gene_4_26	10	-	-	NA	NA
150	4	ERR022075_revised_scaffold_4	gene_4_26	gene_4_27	18	-	-	NA	No
151	1	ERR022075_revised_scaffold_4	gene_4_28	gene_4_29	-3	-	-	NA	NA
152	1	ERR022075_revised_scaffold_4	gene_4_31	gene_4_32	4	+	+	Yes	NA
152	2	ERR022075_revised_scaffold_4	gene_4_32	gene_4_33	-9	+	+	NA	NA
152	3	ERR022075_revised_scaffold_4	gene_4_33	gene_4_34	0	+	+	NA	NA
152	4	ERR022075_revised_scaffold_4	gene_4_34	gene_4_35	-3	+	+	NA	NA
152	5	ERR022075_revised_scaffold_4	gene_4_35	gene_4_36	74	+	+	NA	No
153	1	ERR022075_revised_scaffold_4	gene_4_42	gene_4_43	-3	+	+	Yes	NA
154	1	ERR022075_revised_scaffold_4	gene_4_44	gene_4_45	5	+	+	Yes	NA
155	1	ERR022075_revised_scaffold_4	gene_4_49	gene_4_50	-6	-	-	Yes	NA
155	2	ERR022075_revised_scaffold_4	gene_4_50	gene_4_51	-19	-	-	NA	NA
155	3	ERR022075_revised_scaffold_4	gene_4_51	gene_4_52	-3	-	-	NA	NA
155	4	ERR022075_revised_scaffold_4	gene_4_52	gene_4_53	0	-	-	NA	NA
155	5	ERR022075_revised_scaffold_4	gene_4_53	gene_4_54	19	-	-	NA	No
156	1	ERR022075_revised_scaffold_4	gene_4_55	gene_4_56	50	-	-	Yes	No
157	1	ERR022075_revised_scaffold_4	gene_4_57	gene_4_58	2	-	-	NA	NA
158	1	ERR022075_revised_scaffold_4	gene_4_60	gene_4_61	2	-	-	Yes	NA
158	2	ERR022075_revised_scaffold_4	gene_4_61	gene_4_62	16	-	-	NA	No
159	1	ERR022075_revised_scaffold_4	gene_4_63	gene_4_64	3	-	-	NA	NA
159	2	ERR022075_revised_scaffold_4	gene_4_64	gene_4_65	13	-	-	NA	NA
159	3	ERR022075_revised_scaffold_4	gene_4_65	gene_4_66	-7	-	-	NA	NA
160	1	ERR022075_revised_scaffold_4	gene_4_69	gene_4_70	0	-	-	Yes	NA
161	1	ERR022075_revised_scaffold_4	gene_4_72	gene_4_73	-9	+	+	Yes	NA
161	2	ERR022075_revised_scaffold_4	gene_4_73	gene_4_74	17	+	+	NA	No
162	1	ERR022075_revised_scaffold_4	gene_4_75	gene_4_76	-3	-	-	Yes	NA
162	2	ERR022075_revised_scaffold_4	gene_4_76	gene_4_77	-22	-	-	NA	NA
162	3	ERR022075_revised_scaffold_4	gene_4_77	gene_4_78	22	-	-	NA	No
163	1	ERR022075_revised_scaffold_4	gene_4_80	gene_4_81	27	+	+	Yes	No
164	1	ERR022075_revised_scaffold_4	gene_4_83	gene_4_84	14	+	+	Yes	NA
165	1	ERR022075_revised_scaffold_4	gene_4_85	gene_4_86	88	-	-	Yes	No
166	1	ERR022075_revised_scaffold_4	gene_4_88	gene_4_89	0	-	-	Yes	NA
167	1	ERR022075_revised_scaffold_4	gene_4_90	gene_4_91	48	-	-	Yes	No
168	1	ERR022075_revised_scaffold_4	gene_4_93	gene_4_94	21	-	-	Yes	No
169	1	ERR022075_revised_scaffold_4	gene_4_96	gene_4_97	18	-	-	Yes	No
170	1	ERR022075_revised_scaffold_4	gene_4_102	gene_4_103	58	+	+	Yes	No
171	1	ERR022075_revised_scaffold_4	gene_4_107	gene_4_108	33	+	+	Yes	No
172	1	ERR022075_revised_scaffold_4	gene_4_109	gene_4_110	2	+	+	Yes	NA
172	2	ERR022075_revised_scaffold_4	gene_4_110	gene_4_111	58	+	+	NA	No
173	1	ERR022075_revised_scaffold_4	gene_4_113	gene_4_114	19	-	-	NA	No
174	1	ERR022075_revised_scaffold_4	gene_4_116	gene_4_117	0	+	+	Yes	NA
175	1	ERR022075_revised_scaffold_4	gene_4_120	gene_4_121	-55	-	-	Yes	NA
176	1	ERR022075_revised_scaffold_4	gene_4_124	gene_4_125	-7	-	-	NA	NA
177	1	ERR022075_revised_scaffold_4	gene_4_126	gene_4_127	13	-	-	Yes	NA
177	2	ERR022075_revised_scaffold_4	gene_4_127	gene_4_128	-15	-	-	NA	NA
177	3	ERR022075_revised_scaffold_4	gene_4_128	gene_4_129	-3	-	-	NA	NA
177	4	ERR022075_revised_scaffold_4	gene_4_129	gene_4_130	-9	-	-	NA	NA
178	1	ERR022075_revised_scaffold_4	gene_4_131	gene_4_132	7	-	-	Yes	NA
179	1	ERR022075_revised_scaffold_4	gene_4_133	gene_4_134	13	-	-	Yes	NA
180	1	ERR022075_revised_scaffold_4	gene_4_145	gene_4_146	129	-	-	NA	No
181	1	ERR022075_revised_scaffold_4	gene_4_147	gene_4_148	30	-	-	Yes	No
182	1	ERR022075_revised_scaffold_4	gene_4_153	gene_4_154	-7	+	+	Yes	NA
183	1	ERR022075_revised_scaffold_4	gene_4_164	gene_4_165	3	-	-	Yes	NA
184	1	ERR022075_revised_scaffold_5	gene_5_2	gene_5_3	12	+	+	Yes	NA
185	1	ERR022075_revised_scaffold_5	gene_5_4	gene_5_5	37	+	+	Yes	No
186	1	ERR022075_revised_scaffold_5	gene_5_8	gene_5_9	-3	-	-	NA	NA
187	1	ERR022075_revised_scaffold_5	gene_5_11	gene_5_12	18	+	+	Yes	No
188	1	ERR022075_revised_scaffold_5	gene_5_13	gene_5_14	0	+	+	NA	NA
189	1	ERR022075_revised_scaffold_5	gene_5_16	gene_5_17	41	-	-	Yes	No
190	1	ERR022075_revised_scaffold_5	gene_5_19	gene_5_20	10	-	-	NA	NA
190	2	ERR022075_revised_scaffold_5	gene_5_20	gene_5_21	95	-	-	NA	No
191	1	ERR022075_revised_scaffold_5	gene_5_24	gene_5_25	-16	-	-	Yes	NA
192	1	ERR022075_revised_scaffold_5	gene_5_30	gene_5_31	0	+	+	Yes	NA
193	1	ERR022075_revised_scaffold_5	gene_5_34	gene_5_35	58	+	+	Yes	No
194	1	ERR022075_revised_scaffold_5	gene_5_43	gene_5_44	3	-	-	Yes	NA
194	2	ERR022075_revised_scaffold_5	gene_5_44	gene_5_45	18	-	-	NA	No
195	1	ERR022075_revised_scaffold_5	gene_5_48	gene_5_49	0	+	+	Yes	NA
196	1	ERR022075_revised_scaffold_5	gene_5_51	gene_5_52	6	+	+	Yes	NA
197	1	ERR022075_revised_scaffold_5	gene_5_57	gene_5_58	-3	-	-	Yes	NA
198	1	ERR022075_revised_scaffold_5	gene_5_64	gene_5_65	139	+	+	Yes	No
199	1	ERR022075_revised_scaffold_5	gene_5_70	gene_5_71	45	+	+	Yes	No
200	1	ERR022075_revised_scaffold_5	gene_5_75	gene_5_76	28	-	-	Yes	No
201	1	ERR022075_revised_scaffold_5	gene_5_79	gene_5_80	3	+	+	Yes	NA
201	2	ERR022075_revised_scaffold_5	gene_5_80	gene_5_81	-7	+	+	NA	NA
201	3	ERR022075_revised_scaffold_5	gene_5_81	gene_5_82	-7	+	+	NA	NA
201	4	ERR022075_revised_scaffold_5	gene_5_82	gene_5_83	11	+	+	NA	NA
202	1	ERR022075_revised_scaffold_5	gene_5_85	gene_5_86	-3	+	+	Yes	NA
202	2	ERR022075_revised_scaffold_5	gene_5_86	gene_5_87	0	+	+	NA	NA
203	1	ERR022075_revised_scaffold_5	gene_5_90	gene_5_91	2	-	-	Yes	NA
203	2	ERR022075_revised_scaffold_5	gene_5_91	gene_5_92	-7	-	-	NA	NA
203	3	ERR022075_revised_scaffold_5	gene_5_92	gene_5_93	3	-	-	NA	NA
203	4	ERR022075_revised_scaffold_5	gene_5_93	gene_5_94	22	-	-	NA	No
204	1	ERR022075_revised_scaffold_5	gene_5_97	gene_5_98	-7	-	-	Yes	NA
204	2	ERR022075_revised_scaffold_5	gene_5_98	gene_5_99	-13	-	-	NA	NA
204	3	ERR022075_revised_scaffold_5	gene_5_99	gene_5_100	-3	-	-	NA	NA
205	1	ERR022075_revised_scaffold_5	gene_5_101	gene_5_102	59	+	+	Yes	No
206	1	ERR022075_revised_scaffold_5	gene_5_110	gene_5_111	3	-	-	NA	NA
206	2	ERR022075_revised_scaffold_5	gene_5_111	gene_5_112	0	-	-	NA	NA
